alumno,PERIODO,COD CURSO,NOMBRE CURSO,SECCION,SESION-GRUPO,TIPO NOTA,NUM NOTA,PUNTAJE,PROMEDIO FINAL
99,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,5,10
99,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,9,10
99,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,8,10
99,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,11,10
99,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,11,10
136,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
136,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,12,10
136,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,10
136,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,10,10
136,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,11,10
136,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,10
136,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,17,10
123,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,14,14
123,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,13,14
123,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,8,14
123,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,12,14
123,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,14,14
123,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,14
123,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,16,14
14,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
14,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,6,10
14,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,10
14,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,11,10
14,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,12,10
14,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,10
14,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,12,10
62,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
62,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,6,10
62,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,10
62,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,10,10
62,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,12,10
62,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,10
62,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,15,10
63,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,13,13
63,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,11,13
63,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,8,13
63,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,11,13
63,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,13,13
63,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,13
63,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,15,13
25,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,18,18
25,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,17,18
25,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,10,18
25,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,18,18
25,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,19,18
25,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,18,18
25,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,17,18
64,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,14,14
64,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,14,14
64,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,8,14
64,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,12,14
64,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,13,14
64,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,14
64,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,15,14
67,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
67,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,6,10
67,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,5,10
67,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,12,10
67,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,13,10
67,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,11,10
67,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,11,10
68,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,16,16
68,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,14,16
68,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,9,16
68,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,17,16
68,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,16,16
68,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,16
68,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,17,16
34,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
34,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,10,10
34,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,10
34,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,12,10
34,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,14,10
34,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,10
34,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,12,10
120,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,12,12
120,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,11,12
120,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,7,12
120,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,15,12
120,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,17,12
120,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,11,12
120,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,11,12
138,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,RET,RET
138,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,RET,RET
138,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,RET,RET
138,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,RET,RET
138,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,RET,RET
138,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,RET,RET
138,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,RET,RET
107,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,15,15
107,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,13,15
107,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,8,15
107,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,14,15
107,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,15,15
107,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,15
107,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,16,15
127,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,11,11
127,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,12,11
127,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,9,11
127,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,11,11
127,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,14,11
127,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,11,11
127,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,10,11
69,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,11,11
69,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,11,11
69,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,7,11
69,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,12,11
69,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,13,11
69,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,11,11
69,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,10,11
6,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,0,0
6,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,0,0
6,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,0,0
6,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,0,0
6,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,0,0
6,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,0,0
6,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,0,0
128,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,12,12
128,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,12,12
128,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,12
128,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,13,12
128,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,12,12
128,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,11,12
128,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,11,12
26,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
26,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,10,10
26,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,7,10
26,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,12,10
26,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,13,10
26,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,10
26,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,12,10
148,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,16,16
148,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,16,16
148,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,11,16
148,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,16,16
148,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,15,16
148,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,16
148,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,16,16
10,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,9,9
10,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,10,9
10,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,9
10,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,6,9
10,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,6,9
10,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,11,9
10,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,11,9
73,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,14,14
73,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,14,14
73,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,10,14
73,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,11,14
73,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,12,14
73,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,14
73,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,13,14
28,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
28,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,9,10
28,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,5,10
28,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,11,10
28,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,13,10
28,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,10
28,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,12,10
44,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,14,14
44,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,13,14
44,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,7,14
44,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,14,14
44,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,13,14
44,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,14
44,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,13,14
74,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,RET,RET
74,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,RET,RET
74,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,RET,RET
74,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,RET,RET
74,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,RET,RET
74,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,RET,RET
74,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,RET,RET
146,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,15,15
146,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,13,15
146,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,8,15
146,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,16,15
146,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,17,15
146,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,15
146,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,17,15
140,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
140,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,7,10
140,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,2,10
140,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,6,10
140,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,7,10
140,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,10
140,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,16,10
141,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,15,15
141,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,13,15
141,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,8,15
141,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,14,15
141,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,14,15
141,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,15
141,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,17,15
77,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,13,13
77,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,13,13
77,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,8,13
77,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,12,13
77,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,14,13
77,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,13
77,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,13,13
117,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
117,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,13,10
117,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,10
117,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,10,10
117,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,11,10
117,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,10
117,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,12,10
20,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,10,10
20,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,10,10
20,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,10
20,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,10,10
20,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,9,10
20,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,10
20,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,13,10
27,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,13,13
27,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,12,13
27,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,5,13
27,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,13,13
27,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,12,13
27,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,13
27,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,13,13
118,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,13,13
118,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,12,13
118,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,7,13
118,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,13,13
118,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,9,13
118,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,14,13
118,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,12,13
78,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,12,12
78,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,12,12
78,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,6,12
78,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,12,12
78,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,13,12
78,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,11,12
78,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,10,12
87,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,16,16
87,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,14,16
87,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,8,16
87,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,16,16
87,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,15,16
87,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,17,16
87,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,15,16
88,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Nota final,1.00,16,16
88,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios,1.00,15,16
88,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de laboratorios a semana 8,1.00,11,16
88,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales,1.00,16,16
88,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Promedio de quices individuales a semana 8,1.00,15,16
